4	0	88
12	0	86
22	0	95
15	0	61
6	0	55
37	0	59
2	0	83
22	0	64
32	0	56
23	0	56
2	0	81
49	0	50
36	0	68
35	0	75
22	0	77
44	0	50
26	0	61
39	0	64
40	0	64
33	0	62
17	0	72
39	0	86
37	0	63
48	0	80
11	0	64
25	0	78
44	0	82
14	0	88
40	0	77
46	0	63
7	0	83
28	0	54
13	0	94
2	0	77
41	0	55
46	0	79
42	0	77
6	0	64
42	0	88
23	0	67
12	0	55
41	0	60
39	0	74
43	0	55
44	0	92
20	0	84
0	0	93
13	0	64
47	0	62
35	0	51
5	0	92
39	0	79
25	0	91
9	0	95
36	0	79
26	0	51
37	0	94
29	0	81
32	0	78
37	0	65
36	0	72
6	0	92
17	0	78
42	0	85
31	0	51
16	0	50
46	0	71
41	0	58
32	0	91
47	0	91
5	0	65
18	0	82
16	0	74
29	0	91
34	0	81
24	0	82
8	0	56
5	0	91
20	0	56
33	0	60
18	0	91
37	0	95
19	0	50
47	0	72
46	0	52
29	0	72
14	0	53
30	0	92
6	0	89
26	0	80
49	0	58
38	0	77
39	0	74
23	0	65
46	0	50
6	0	66
8	0	81
42	0	74
14	0	97
14	0	73
32	0	85
39	0	73
12	0	63
46	0	53
38	0	92
35	0	94
37	0	95
12	0	85
11	0	73
36	0	51
19	0	78
13	0	53
38	0	93
43	0	79
49	0	99
26	0	62
44	0	60
14	0	97
27	0	58
33	0	93
16	0	56
46	0	52
25	0	51
27	0	71
9	0	68
9	0	72
26	0	60
30	0	78
31	0	96
16	0	95
18	0	73
19	0	95
46	0	70
22	0	99
15	0	88
33	0	83
15	0	99
40	0	65
39	0	84
40	0	66
24	0	69
48	0	65
22	0	82
46	0	94
18	0	95
20	0	60
18	0	74
7	0	82
32	0	93
37	0	91
3	0	85
20	0	52
31	0	77
24	0	64
45	0	62
11	0	58
10	0	58
42	0	77
6	0	56
44	0	78
39	0	69
44	0	59
10	0	64
14	0	56
14	0	96
9	0	93
34	0	53
28	0	63
6	0	72
43	0	93
33	0	62
46	0	92
43	0	68
17	0	63
4	0	89
27	0	68
36	0	75
41	0	73
17	0	92
11	0	89
6	0	51
30	0	70
29	0	53
29	0	83
42	0	58
20	0	81
12	0	64
26	0	89
46	0	85
21	0	61
0	0	54
23	0	82
44	0	75
20	0	91
41	0	59
1	0	95
45	0	74
23	0	98
15	0	99
18	0	75
2	0	95
31	0	89
11	0	77
11	0	78
45	0	83
33	0	50
19	0	80
24	0	61
38	0	91
37	0	61
22	0	96
21	0	55
40	0	86
36	0	75
34	0	59
9	0	56
0	0	71
1	0	71
46	0	86
47	0	57
17	0	58
2	0	68
40	0	87
5	0	66
16	0	84
3	0	56
6	0	58
5	0	82
10	0	91
29	0	68
24	0	72
35	0	59
1	0	74
12	0	68
36	0	78
7	0	86
41	0	62
26	0	86
2	0	75
25	0	93
40	0	80
21	0	97
28	0	96
3	0	85
32	0	80
19	0	58
23	0	52
1	0	83
6	0	88
24	0	98
23	0	84
10	0	79
46	0	86
44	0	86
24	0	68
10	0	64
25	0	66
11	0	53
15	0	68
48	0	80
37	0	66
44	0	75
45	0	94
18	0	81
2	0	72
9	0	70
36	0	91
32	0	72
30	0	52
42	0	74
0	0	65
41	0	71
36	0	68
13	0	56
41	0	57
43	0	87
44	0	74
4	0	96
46	0	64
43	0	56
20	0	79
42	0	52
5	0	60
49	0	98
9	0	50
39	0	52
2	0	86
47	0	83
3	0	54
23	0	90
25	0	84
46	0	78
13	0	94
35	0	56
0	0	87
34	0	94
7	0	85
23	0	85
24	0	55
15	0	55
41	0	60
4	0	90
8	0	93
45	0	95
17	0	59
16	0	71
41	0	61
2	0	90
14	0	95
15	0	88
27	0	88
17	0	89
15	0	75
24	0	95
9	0	92
9	0	81
16	0	54
44	0	84
24	0	74
32	0	77
6	0	78
31	0	54
43	0	77
0	0	82
20	0	54
22	0	56
0	0	71
45	0	85
45	0	52
8	0	75
0	0	76
2	0	59
44	0	76
36	0	77
27	0	90
17	0	94
34	0	83
21	0	64
0	0	67
21	0	50
3	0	96
15	0	79
36	0	75
46	0	65
5	0	63
23	0	95
18	0	59
3	0	89
29	0	79
2	0	73
35	0	62
29	0	57
29	0	89
38	0	53
31	0	77
45	0	90
40	0	67
29	0	70
36	0	73
33	0	70
47	0	88
32	0	90
34	0	54
37	0	50
27	0	54
27	0	59
1	0	73
15	0	56
41	0	94
11	0	94
24	0	95
36	0	56
22	0	99
40	0	89
6	0	65
36	0	83
11	0	79
11	0	74
9	0	61
42	0	52
24	0	70
38	0	66
28	0	51
17	0	66
4	0	91
24	0	59
23	0	64
30	0	99
26	0	55
42	0	74
23	0	84
49	0	73
12	0	69
8	0	84
10	0	54
12	0	94
11	0	86
39	0	52
18	0	57
4	0	87
0	0	53
0	0	61
28	0	54
45	0	56
40	0	86
40	0	83
36	0	97
48	0	52
27	0	72
23	0	54
6	0	82
32	0	57
23	0	96
37	0	56
18	0	62
14	0	86
33	0	76
4	0	76
22	0	94
39	0	87
41	0	55
43	0	79
8	0	77
1	0	67
17	0	71
0	0	83
13	0	70
11	0	96
31	0	52
3	0	58
3	0	59
48	0	82
34	0	55
1	0	93
3	0	71
17	0	50
26	0	87
9	0	95
48	0	89
48	0	92
25	0	63
8	0	57
33	0	68
7	0	60
23	0	71
44	0	92
25	0	55
5	0	67
13	0	58
35	0	73
48	0	82
42	0	76
33	0	60
44	0	89
1	0	73
12	0	71
43	0	86
2	0	51
11	0	67
3	0	50
0	0	54
36	0	59
17	0	71
19	0	67
29	0	65
9	0	94
19	0	54
37	0	52
38	0	73
41	0	66
42	0	68
0	0	82
0	0	98
49	0	91
18	0	50
2	0	50
34	0	80
2	0	69
31	0	97
9	0	67
29	0	59
28	0	55
33	0	84
32	0	84
3	0	69
12	0	95
4	0	67
9	0	90
41	0	88
25	0	61
30	0	72
8	0	92
7	0	71
24	0	77
45	0	90
1	0	81
10	0	83
0	0	57
43	0	69
13	0	73
2	0	63
4	0	52
46	0	66
8	0	99
28	0	98
32	0	94
21	0	89
28	0	62
19	0	63
38	0	92
31	0	55
22	0	94
39	0	56
14	0	70
31	0	82
68	0	12
60	0	5
53	0	5
70	0	29
78	0	27
69	0	39
77	0	35
59	0	12
73	0	19
79	0	18
67	0	27
59	0	6
78	0	17
74	0	1
72	0	36
83	0	20
62	0	32
77	0	27
51	0	24
99	0	21
71	0	21
93	0	8
81	0	36
59	0	39
85	0	19
79	0	30
81	0	18
94	0	43
73	0	12
84	0	42
84	0	31
97	0	47
92	0	1
92	0	40
97	0	5
69	0	8
51	0	23
75	0	22
55	0	40
69	0	46
78	0	39
76	0	7
74	0	18
57	0	3
93	0	44
90	0	42
57	0	26
72	0	14
73	0	27
81	0	4
71	0	10
51	0	21
61	0	22
87	0	16
98	0	15
82	0	31
90	0	38
99	0	40
88	0	45
61	0	14
91	0	20
78	0	17
54	0	5
95	0	41
75	0	12
92	0	42
62	0	11
85	0	31
88	0	35
60	0	11
79	0	19
71	0	7
53	0	38
69	0	30
65	0	6
95	0	31
74	0	2
89	0	6
89	0	29
59	0	39
61	0	9
62	0	15
94	0	44
82	0	28
77	0	17
52	0	12
64	0	1
78	0	18
66	0	13
98	0	14
60	0	49
74	0	8
74	0	46
82	0	5
68	0	10
59	0	39
75	0	26
75	0	34
86	0	32
86	0	35
52	0	0
86	0	15
57	0	25
83	0	16
80	0	41
52	0	45
65	0	30
51	0	42
81	0	23
81	0	0
72	0	41
89	0	32
83	0	24
92	0	26
65	0	28
93	0	12
86	0	36
64	0	20
57	0	23
76	0	35
56	0	21
86	0	37
72	0	35
98	0	28
72	0	10
52	0	29
73	0	29
99	0	16
66	0	23
64	0	37
58	0	49
87	0	13
74	0	25
94	0	39
70	0	36
72	0	13
55	0	45
56	0	5
95	0	34
74	0	29
97	0	30
91	0	17
61	0	47
84	0	29
98	0	39
56	0	37
77	0	23
52	0	30
84	0	30
96	0	19
75	0	14
98	0	16
59	0	34
70	0	31
83	0	35
75	0	12
69	0	49
53	0	29
97	0	35
81	0	18
79	0	49
69	0	38
73	0	47
99	0	22
81	0	43
96	0	36
85	0	45
56	0	13
91	0	31
76	0	38
57	0	4
72	0	48
75	0	4
66	0	35
98	0	16
98	0	17
70	0	35
89	0	23
76	0	44
69	0	36
87	0	37
62	0	48
99	0	10
91	0	37
59	0	40
78	0	33
99	0	39
62	0	36
62	0	13
59	0	25
62	0	7
96	0	21
88	0	9
79	0	30
69	0	41
67	0	28
58	0	10
67	0	48
67	0	23
70	0	6
88	0	16
99	0	30
76	0	20
51	0	39
82	0	8
50	0	32
57	0	46
59	0	34
88	0	47
70	0	30
62	0	42
85	0	4
78	0	32
95	0	8
51	0	40
83	0	2
93	0	36
61	0	10
80	0	39
58	0	23
85	0	46
99	0	37
82	0	31
85	0	49
80	0	47
59	0	13
92	0	23
62	0	13
76	0	24
86	0	37
88	0	17
91	0	14
91	0	40
95	0	22
67	0	12
69	0	46
60	0	37
93	0	16
56	0	24
88	0	11
72	0	41
69	0	36
60	0	37
97	0	27
66	0	25
68	0	26
71	0	0
72	0	48
79	0	13
77	0	27
92	0	44
91	0	21
50	0	15
59	0	47
98	0	5
82	0	49
60	0	11
50	0	21
77	0	25
92	0	26
67	0	11
94	0	39
73	0	5
85	0	20
89	0	38
61	0	35
83	0	27
65	0	7
56	0	29
50	0	0
75	0	6
56	0	45
95	0	18
56	0	8
65	0	33
52	0	20
94	0	27
86	0	15
81	0	42
97	0	14
75	0	22
66	0	16
73	0	5
69	0	0
85	0	30
53	0	1
73	0	43
75	0	0
96	0	9
98	0	3
80	0	27
58	0	20
74	0	28
65	0	45
79	0	11
50	0	26
62	0	41
62	0	0
79	0	27
67	0	31
94	0	14
64	0	9
92	0	38
71	0	0
83	0	36
84	0	26
84	0	41
54	0	6
88	0	49
51	0	18
69	0	9
55	0	39
55	0	32
84	0	5
52	0	10
91	0	41
89	0	18
98	0	47
87	0	36
95	0	16
87	0	39
56	0	28
97	0	6
57	0	12
85	0	10
72	0	22
76	0	16
68	0	2
76	0	14
59	0	23
75	0	14
50	0	25
72	0	15
93	0	24
94	0	37
72	0	17
95	0	3
55	0	34
69	0	3
88	0	15
92	0	43
89	0	34
65	0	29
51	0	11
51	0	44
65	0	4
80	0	4
69	0	5
81	0	37
68	0	31
63	0	26
99	0	38
77	0	28
67	0	16
84	0	43
64	0	37
98	0	0
97	0	1
99	0	48
98	0	18
80	0	17
92	0	42
66	0	40
55	0	20
59	0	20
80	0	34
55	0	8
89	0	20
68	0	21
78	0	26
80	0	36
62	0	49
81	0	9
99	0	43
55	0	4
95	0	15
51	0	37
78	0	31
71	0	12
56	0	37
87	0	48
68	0	15
52	0	38
65	0	5
65	0	47
82	0	40
87	0	5
59	0	2
90	0	37
84	0	5
97	0	41
78	0	7
79	0	26
61	0	25
72	0	25
67	0	5
53	0	7
66	0	41
92	0	29
72	0	1
95	0	37
85	0	20
88	0	13
81	0	48
77	0	24
86	0	3
63	0	10
52	0	26
89	0	34
90	0	45
88	0	27
79	0	45
81	0	1
51	0	21
67	0	13
84	0	49
63	0	49
64	0	42
76	0	26
51	0	4
63	0	15
78	0	38
56	0	4
98	0	15
50	0	44
87	0	18
75	0	43
78	0	28
62	0	23
83	0	15
72	0	20
65	0	29
71	0	49
93	0	48
99	0	24
58	0	37
89	0	21
59	0	29
67	0	37
59	0	22
57	0	47
56	0	14
87	0	39
64	0	28
78	0	8
95	0	35
67	0	37
90	0	11
70	0	46
87	0	10
86	0	13
58	0	32
93	0	9
81	0	45
74	0	47
62	0	4
53	0	42
68	0	24
98	0	13
96	0	46
90	0	4
81	0	10
66	0	15
71	0	37
75	0	42
93	0	13
84	0	1
85	0	45
86	0	37
91	0	18
64	0	49
88	0	47
68	0	18
67	0	36
86	0	41
92	0	20
92	0	23
80	0	48
83	0	13
67	0	32
88	0	24
90	0	26
96	0	12
68	0	10
99	0	2
92	0	21
58	0	48
74	0	7
85	0	32
67	0	18
92	0	25
50	0	40
80	0	41
66	0	28
62	0	2
52	0	48
50	0	35
56	0	32
64	0	39
78	0	5
89	0	25
51	0	20
85	0	32
98	0	31
74	0	45
73	0	26
58	0	9
65	0	47
55	0	11
98	0	14
98	0	47
83	0	4
88	0	32
76	0	25
90	0	45
58	0	18
57	0	8
74	0	36
77	0	17
54	0	29
55	0	17
60	0	15
66	0	0
73	0	24
67	0	24
61	0	13
68	0	24
63	0	49
65	0	27
62	0	35
50	0	18
99	0	22
73	0	19
68	0	11
71	0	0
64	0	3
51	0	19
72	0	13
86	0	45
82	0	19
77	0	25
85	0	30
84	0	3
91	0	22
61	0	38
97	0	16
71	0	7
75	0	7
59	0	40
70	0	18
78	0	7
78	0	34
77	0	10
57	0	0
88	0	39
63	0	33
55	0	17
57	0	5
75	0	39
53	0	25
91	0	41
57	0	4
67	0	20
62	0	12
54	0	11
60	0	9
79	0	18
54	0	18
84	0	14
82	0	18
54	0	19
66	0	38
78	0	7
77	0	26
56	0	7
51	0	44
64	0	10
68	0	3
87	0	13
52	0	3
54	0	44
75	0	48
93	0	9
87	0	29
85	0	43
61	0	38
61	0	7
90	0	32
73	0	42
71	0	40
62	0	9
81	0	49
54	0	19
74	0	24
71	0	36
52	0	9
96	0	1
99	0	8
68	0	36
60	0	17
75	0	19
54	0	22
82	0	43
58	0	12
68	0	21
53	0	49
91	0	46
53	0	39
51	0	28
62	0	46
67	0	9
81	0	47
60	0	31
96	0	43
99	0	17
56	0	47
68	0	10
54	0	31
61	0	4
66	0	24
74	0	16
91	0	43
79	0	40
55	0	30
83	0	45
97	0	16
76	0	42
92	0	10
85	0	0
63	0	19
75	0	49
86	0	34
73	0	41
92	0	8
65	0	29
60	0	32
56	0	30
85	0	21
99	0	26
92	0	28
84	0	0
77	0	11
57	0	2
92	0	48
81	0	28
61	0	3
95	0	12
59	0	16
52	0	25
91	0	43
86	0	19
98	0	11
67	0	15
96	0	42
76	0	8
73	0	25
88	0	40
60	0	28
52	0	31
90	0	12
55	0	36
86	0	16
82	0	42
51	0	24
52	0	48
81	0	8
63	0	19
69	0	31
84	0	13
81	0	10
58	0	13
71	0	37
75	0	43
73	0	31
50	0	17
62	0	19
99	0	48
82	0	16
90	0	8
74	0	32
72	0	1
76	0	2
68	0	39
54	0	22
74	0	18
55	0	9
93	0	28
81	0	2
70	0	44
77	0	39
66	0	30
91	0	1
91	0	19
72	0	23
74	0	20
78	0	49
80	0	39
65	0	29
52	0	48
77	0	45
99	0	15
99	0	19
89	0	20
55	0	16
83	0	35
79	0	11
96	0	19
96	0	47
96	0	22
99	0	43
90	0	8
96	0	19
70	0	44
96	0	8
58	0	13
99	0	3
72	0	7
68	0	43
83	0	4
65	0	29
97	0	23
68	0	2
66	0	43
57	0	40
71	0	2
53	0	8
57	0	22
80	0	0
77	0	22
69	0	7
91	0	26
72	0	28
74	0	8
71	0	10
58	0	6
93	0	49
94	0	26
78	0	20
72	0	1
99	0	1
70	0	18
76	0	42
96	0	20
89	0	36
78	0	35
52	0	34
55	0	6
51	0	25
51	0	19
77	0	42
94	0	44
63	0	47
54	0	2
50	0	12
70	0	10
51	0	38
79	0	16
78	0	12
60	0	7
63	0	33
84	0	45
75	0	11
74	0	46
69	0	20
91	0	4
92	0	34
72	0	3
83	0	2
78	0	28
93	0	8
87	0	25
84	0	15
75	0	34
66	0	25
62	0	19
93	0	18
